"","caseid","Leg_01","Leg_SameRights","Leg_DiscussProposals","Leg_AcceptDecisions","treat_ideol","treat_mod","treat_demo","PercDemnorm","threat","PercIdeol"
"432",1306661251,0.0555555555555556,0,0.166666666666667,0,"centre-right","moderate left/right","pro-democratic",5,3,4
"433",1306446827,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"centre-left","moderate left/right","pro-democratic",NA,NA,NA
"434",1306034805,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"centre","centre","anti-democratic",NA,NA,NA
"435",1306471229,1,1,1,1,"centre","centre","pro-democratic",NA,7,NA
"436",1306499371,1,1,1,1,"right-wing","left/right wing","pro-democratic",NA,4,5
"437",1305745691,1,1,1,1,"right-wing","left/right wing","pro-democratic",NA,NA,NA
"438",1306423769,1,1,1,1,"right-wing","left/right wing","anti-democratic",2,5,5
"439",1306471547,NA,NA,NA,NA,"control","control","control",NA,NA,NA
"440",1306665293,1,1,1,1,"centre-right","moderate left/right","pro-democratic",NA,NA,4
"441",1306539477,1,1,1,1,"centre-right","moderate left/right","anti-democratic",2,5,5
"442",1306664349,1,1,1,1,"left-wing","left/right wing","pro-democratic",7,1,1
"443",1306423695,0.944444444444444,1,1,0.833333333333333,"centre-left","moderate left/right","pro-democratic",4,3,1
"444",1306085431,1,1,1,1,"left-wing","left/right wing","pro-democratic",7,1,1
"445",1303326123,1,1,1,1,"centre-right","moderate left/right","anti-democratic",5,2,4
"446",1306499491,NA,NA,NA,NA,"centre","centre","anti-democratic",NA,NA,NA
"447",1306447957,0.555555555555556,0.5,0.666666666666667,0.5,"centre","centre","anti-democratic",NA,3,NA
"448",1306673797,1,1,1,1,"control","control","control",NA,2,3
"449",1306642273,1,1,1,1,"centre-left","moderate left/right","pro-democratic",2,7,1
"450",1306179577,NA,1,1,NA,"left-wing","left/right wing","anti-democratic",7,1,1
"451",1306447893,0.611111111111111,0.666666666666667,0.5,0.666666666666667,"centre-right","moderate left/right","pro-democratic",NA,NA,NA
"452",1306674073,0.611111111111111,0.666666666666667,0.666666666666667,0.5,"centre","centre","pro-democratic",4,4,3
"453",1306673251,1,1,1,1,"centre","centre","anti-democratic",4,1,4
"454",1306692831,0.5,0.5,0.5,0.5,"right-wing","left/right wing","pro-democratic",4,4,5
"455",1305884733,1,1,1,1,"right-wing","left/right wing","pro-democratic",6,3,5
"456",1306681503,0.5,0.5,0.5,0.5,"centre-left","moderate left/right","anti-democratic",3,4,3
"457",1306374811,1,1,1,1,"left-wing","left/right wing","pro-democratic",NA,NA,NA
